CSID,CaseMasterID,csdate,cstype,PolicePersonID
18903,18903,2025-09-05,A,34
18905,18905,2025-10-30,A,92
18908,18908,2024-01-22,A,316
18909,18909,2026-02-17,A,187
18910,18910,2024-09-03,A,43
18911,18911,2024-02-21,A,363
18912,18912,2024-12-09,A,298
18916,18916,2024-02-04,A,297
18921,18921,2025-03-12,A,333
18924,18924,2023-06-13,A,207
18925,18925,2023-08-07,A,312
18928,18928,2024-08-30,A,189
18932,18932,2024-04-11,A,233
18934,18934,2025-08-06,A,285
18936,18936,2025-10-01,A,200
18939,18939,2024-09-11,A,354
18944,18944,2023-10-14,A,48
18950,18950,2023-04-27,A,264
18958,18958,2023-05-04,A,239
18959,18959,2026-02-14,A,286
18962,18962,2025-09-19,A,295
18965,18965,2023-03-30,A,131
18967,18967,2024-01-24,A,39
18971,18971,2023-07-07,A,364
18973,18973,2024-01-04,A,212
18977,18977,2025-09-03,A,355
18978,18978,2023-08-31,A,7
18979,18979,2024-04-21,A,256
18988,18988,2025-12-25,A,50
18990,18990,2025-01-05,A,289
18992,18992,2024-09-11,A,330
18998,18998,2023-02-15,A,95
19000,19000,2025-08-29,A,53
19007,19007,2023-05-01,A,230
19023,19023,2023-04-20,A,370
19024,19024,2024-07-15,A,399
19028,19028,2025-04-26,A,362
19032,19032,2023-05-05,A,238
19033,19033,2023-05-09,A,117
19034,19034,2024-10-22,A,31
19035,19035,2025-11-22,A,314
19044,19044,2024-09-12,A,23
19054,19054,2023-08-06,A,56
19057,19057,2025-11-09,A,255
19069,19069,2023-04-13,A,126
19073,19073,2023-11-19,A,105
19075,19075,2026-01-29,A,10
19082,19082,2024-12-10,A,12
19083,19083,2023-07-12,A,369
19085,19085,2024-05-01,A,359
19087,19087,2026-01-30,A,243
19093,19093,2025-07-10,A,56
19094,19094,2024-09-02,A,111
19097,19097,2023-04-22,A,62
19101,19101,2024-10-24,A,203
19104,19104,2025-07-27,A,221
19109,19109,2023-11-17,A,309
19112,19112,2025-03-22,A,16
19118,19118,2023-04-28,A,298
19119,19119,2025-12-26,A,53
19123,19123,2025-08-12,A,13
19124,19124,2025-09-24,A,32
19125,19125,2025-06-10,A,374
19126,19126,2024-10-28,A,330
19133,19133,2023-10-28,A,396
19147,19147,2024-11-08,A,118
19148,19148,2025-08-07,A,242
19149,19149,2024-04-14,A,339
19155,19155,2024-06-03,A,365
19156,19156,2023-05-25,A,365
19157,19157,2025-04-30,A,352
19160,19160,2023-05-15,A,6
19161,19161,2025-05-30,A,15
19168,19168,2025-03-07,A,95
19169,19169,2023-10-10,A,283
19173,19173,2025-09-18,A,190
19178,19178,2023-06-05,A,168
19179,19179,2023-09-23,A,303
19180,19180,2025-04-15,A,107
19189,19189,2024-12-06,A,255
19190,19190,2024-06-01,A,122
19192,19192,2024-11-20,A,400
19193,19193,2023-07-12,A,67
19197,19197,2024-07-28,A,267
19206,19206,2024-09-13,A,28
19207,19207,2026-02-17,A,89
19208,19208,2025-06-11,A,57
19213,19213,2025-02-23,A,285
19218,19218,2024-05-05,A,31
19219,19219,2025-08-16,A,282
19221,19221,2024-12-18,A,56
19224,19224,2023-08-09,A,196
19225,19225,2025-09-12,A,332
19226,19226,2023-09-24,A,218
19228,19228,2025-06-08,A,168
19229,19229,2023-04-30,A,302
19230,19230,2024-01-25,A,394
19231,19231,2025-11-12,A,66
19232,19232,2024-04-27,A,5
19238,19238,2025-08-22,A,15
19243,19243,2025-12-26,A,341
19245,19245,2024-12-31,A,126
19248,19248,2023-08-23,A,339
19250,19250,2025-12-12,A,238
19256,19256,2023-07-29,A,20
19259,19259,2025-02-07,A,236
19260,19260,2024-03-10,A,147
19263,19263,2025-05-14,A,363
19271,19271,2025-11-01,A,383
19274,19274,2025-04-25,A,65
19276,19276,2023-11-07,A,107
19281,19281,2024-06-09,A,333
19290,19290,2024-03-29,A,14
19293,19293,2026-01-19,A,85
19299,19299,2024-04-26,A,94
19300,19300,2025-07-10,A,210
19309,19309,2025-02-08,A,137
19315,19315,2024-06-11,A,53
19317,19317,2024-03-30,A,336
19319,19319,2024-11-04,A,90
19321,19321,2025-05-01,A,160
19322,19322,2024-09-26,A,136
19324,19324,2025-07-06,A,92
19326,19326,2025-07-16,A,130
19327,19327,2025-12-06,A,372
19331,19331,2024-06-13,A,342
19332,19332,2025-10-17,A,167
19333,19333,2025-09-04,A,352
19335,19335,2025-06-28,A,400
19338,19338,2024-08-03,A,332
19342,19342,2023-12-14,A,205
19345,19345,2024-08-03,A,19
19347,19347,2024-12-08,A,36
19349,19349,2024-08-27,A,170
19352,19352,2024-02-02,A,221
19356,19356,2025-07-13,A,309
19357,19357,2026-03-21,A,101
19358,19358,2025-10-10,A,189
19361,19361,2025-06-13,A,49
19363,19363,2025-01-02,A,379
19365,19365,2023-02-09,A,349
19372,19372,2024-05-08,A,205
19373,19373,2025-06-23,A,324
19375,19375,2024-05-29,A,238
19377,19377,2024-05-31,A,247
19380,19380,2024-08-27,A,204
19387,19387,2024-04-04,A,165
19388,19388,2024-02-11,A,15
19389,19389,2023-02-22,A,69
19390,19390,2025-04-16,A,282
19392,19392,2025-03-02,A,192
19398,19398,2025-11-26,A,379
19399,19399,2025-03-24,A,53
19401,19401,2024-10-10,A,225
19403,19403,2025-01-02,A,265
19404,19404,2024-12-16,A,34
19407,19407,2025-06-17,A,348
19411,19411,2025-05-24,A,265
19415,19415,2023-06-16,A,154
19416,19416,2025-10-09,A,161
19420,19420,2025-03-28,A,143
19423,19423,2025-04-07,A,223
19428,19428,2025-01-23,A,90
19445,19445,2024-08-21,A,33
19452,19452,2024-12-12,A,266
19453,19453,2025-05-08,A,88
19458,19458,2025-03-14,A,400
19467,19467,2024-07-18,A,349
19469,19469,2023-08-25,A,138
19472,19472,2024-07-15,A,50
19474,19474,2023-05-11,A,302
19476,19476,2024-10-14,A,63
19478,19478,2024-06-02,A,163
19480,19480,2023-11-07,A,378
19482,19482,2023-07-16,A,369
19490,19490,2025-06-13,A,263
19492,19492,2023-10-17,A,197
19493,19493,2024-11-15,A,138
19495,19495,2025-04-19,A,309
19501,19501,2023-12-24,A,111
19504,19504,2025-03-23,A,319
19505,19505,2023-12-16,A,296
19510,19510,2025-05-14,A,225
19513,19513,2025-06-17,A,282
19514,19514,2025-06-17,A,289
19516,19516,2024-05-15,A,257
19519,19519,2024-07-06,A,324
19522,19522,2026-01-06,A,276
19523,19523,2024-05-18,A,163
19524,19524,2024-04-08,A,251
19533,19533,2025-01-03,A,161
19545,19545,2025-11-14,A,276
19551,19551,2023-09-19,A,248
19552,19552,2025-08-07,A,298
19554,19554,2023-05-28,A,322
19555,19555,2023-10-06,A,252
19557,19557,2024-09-16,A,255
19558,19558,2024-04-25,A,389
19559,19559,2024-06-25,A,27
19566,19566,2023-03-21,A,344
19567,19567,2023-05-17,A,344
19570,19570,2024-07-24,A,19
19571,19571,2024-05-21,A,91
19573,19573,2024-11-21,A,56
19578,19578,2023-09-26,A,397
19580,19580,2025-03-31,A,191
19583,19583,2024-11-12,A,125
19584,19584,2023-08-27,A,105
19586,19586,2026-01-05,A,68
19588,19588,2026-01-04,A,204
19589,19589,2024-05-03,A,379
19590,19590,2025-12-26,A,76
19594,19594,2025-01-21,A,196
19595,19595,2024-12-15,A,103
19599,19599,2024-09-22,A,113
19604,19604,2023-08-01,A,314
19605,19605,2024-09-30,A,101
19606,19606,2023-08-15,A,200
19610,19610,2023-07-03,A,224
19611,19611,2024-05-02,A,320
19613,19613,2023-06-04,A,335
19615,19615,2025-11-29,A,380
19617,19617,2024-12-11,A,96
19620,19620,2023-05-07,A,377
19622,19622,2024-07-26,A,224
19623,19623,2026-02-25,A,258
19625,19625,2023-09-15,A,208
19626,19626,2025-03-04,A,291
19628,19628,2025-12-04,A,86
19629,19629,2024-09-23,A,282
19631,19631,2025-04-05,A,176
19634,19634,2023-11-03,A,76
19635,19635,2024-07-31,A,330
19637,19637,2023-11-30,A,236
19638,19638,2023-05-26,A,23
19641,19641,2026-02-28,A,86
19647,19647,2025-12-04,A,64
19651,19651,2024-02-14,A,360
19657,19657,2023-07-16,A,400
19658,19658,2023-09-17,A,90
19659,19659,2024-09-25,A,295
19661,19661,2023-08-12,A,196
19662,19662,2025-01-15,A,194
19663,19663,2025-10-07,A,385
19666,19666,2025-02-08,A,81
19668,19668,2026-01-30,A,115
19669,19669,2023-03-17,A,41
19672,19672,2024-03-15,A,62
19684,19684,2025-02-23,A,172
19687,19687,2025-08-14,A,86
19689,19689,2025-10-22,A,51
19690,19690,2024-07-23,A,6
19692,19692,2025-09-17,A,34
19694,19694,2023-10-06,A,127
19698,19698,2025-04-05,A,116
19699,19699,2024-02-11,A,143
19702,19702,2024-03-09,A,18
19706,19706,2024-07-13,A,204
19707,19707,2025-11-28,A,214
19711,19711,2025-06-29,A,53
19713,19713,2024-10-29,A,51
19719,19719,2025-07-30,A,164
19736,19736,2024-01-14,A,393
19742,19742,2024-11-11,A,152
19744,19744,2026-02-22,A,349
19745,19745,2023-05-14,A,298
19746,19746,2025-11-10,A,65
19747,19747,2024-06-30,A,332
19749,19749,2025-10-05,A,255
19761,19761,2024-05-09,A,130
19768,19768,2024-01-27,A,65
19774,19774,2024-04-25,A,101
19775,19775,2023-06-15,A,236
19777,19777,2024-02-25,A,302
19784,19784,2025-03-31,A,238
19788,19788,2023-07-08,A,204
19791,19791,2025-05-16,A,285
19796,19796,2024-07-05,A,348
19797,19797,2024-10-11,A,3
19798,19798,2025-08-01,A,98
19800,19800,2024-03-07,A,69
19803,19803,2024-07-26,A,384
19805,19805,2023-07-06,A,204
19806,19806,2024-05-29,A,178
19809,19809,2025-10-08,A,200
19811,19811,2023-03-29,A,342
19813,19813,2023-05-15,A,340
19817,19817,2023-08-11,A,197
19818,19818,2024-03-04,A,114
19820,19820,2024-07-04,A,290
19823,19823,2025-04-16,A,221
19835,19835,2023-08-21,A,118
19838,19838,2024-03-19,A,220
19841,19841,2024-10-22,A,233
19842,19842,2024-04-14,A,204
19843,19843,2024-02-11,A,210
19844,19844,2024-05-28,A,366
19858,19858,2023-09-11,A,14
19867,19867,2024-05-17,A,66
19869,19869,2025-08-23,A,379
19870,19870,2026-01-15,A,114
19872,19872,2025-06-08,A,387
19875,19875,2025-12-18,A,114
19877,19877,2024-10-30,A,34
19879,19879,2025-07-02,A,10
19881,19881,2023-10-30,A,321
19883,19883,2025-11-10,A,269
19887,19887,2025-06-01,A,52
19890,19890,2024-03-18,A,103
19894,19894,2023-04-01,A,353
19896,19896,2023-07-01,A,118
19900,19900,2024-04-09,A,75
19906,19906,2024-08-23,A,86
19907,19907,2023-09-13,A,116
19913,19913,2025-01-08,A,110
19914,19914,2023-10-16,A,253
19915,19915,2025-06-30,A,289
19916,19916,2023-08-12,A,387
19919,19919,2023-05-11,A,122
19920,19920,2023-12-05,A,167
19922,19922,2024-07-09,A,227
19924,19924,2025-05-04,A,399
19927,19927,2024-08-05,A,400
19929,19929,2023-10-19,A,157
19930,19930,2025-10-19,A,174
19935,19935,2023-08-07,A,125
19936,19936,2024-09-08,A,359
19938,19938,2025-06-23,A,205
19942,19942,2025-02-09,A,6
19948,19948,2023-08-07,A,9
19949,19949,2025-06-27,A,282
19955,19955,2023-10-24,A,285
19956,19956,2025-12-09,A,342
19958,19958,2025-03-10,A,379
19959,19959,2025-12-20,A,118
19962,19962,2025-05-10,A,20
19965,19965,2024-04-23,A,62
19969,19969,2024-08-17,A,348
19973,19973,2023-12-19,A,307
19976,19976,2025-09-20,A,116
19978,19978,2024-11-21,A,155
19980,19980,2023-06-16,A,400
19983,19983,2023-11-16,A,377
19984,19984,2025-03-30,A,260
19990,19990,2025-07-23,A,20
19993,19993,2026-01-18,A,319
19994,19994,2024-07-01,A,320
19995,19995,2025-03-11,A,339
