incident_id,date,hour,district,police_station,crime_type,mo,latitude,longitude,suspect_id,victim_id,victim_age,victim_gender,weapon_used,severity_score,resolved,urbanization,pop_density,literacy_rate,unemployment_rate,month,day_of_week,is_weekend,is_repeat_offender,CrimeNo,CaseStatusName,anomaly_score,is_anomaly,hotspot_cluster
INC-013560,2024-11-09,21,Bagalkot,Bagalkot PS-1,Drug Offense,street-level peddling,16.12002,75.53222,ACC-07576,13560,47,F,False,4.3,0,22,316,68.8,6.0,11,5,True,False,144160091202400037,Under Investigation,1,False,19
INC-013561,2023-10-04,19,Tumakuru,Tumakuru PS-6,Cyber Fraud,OTP scam,13.24226,77.12476,ACC-07210,13561,26,F,False,1.4,0,22,276,75.1,5.0,10,2,False,True,144090054202300037,Under Investigation,1,False,17
INC-013562,2024-01-15,23,Dakshina Kannada,Dakshina Kannada PS-5,Theft,shop-lifting,13.04105,74.80039,ACC-08568,13562,17,M,False,2.0,0,45,619,88.6,3.9,1,0,False,True,144030017202400019,Under Investigation,1,False,4
INC-013563,2023-02-07,22,Shivamogga,Shivamogga PS-4,Domestic Violence,repeat household dispute,13.81426,75.58443,ACC-01366,13563,17,T,False,2.5,0,29,254,81.3,4.5,2,1,False,False,144080046202300029,Under Investigation,1,False,15
INC-013564,2025-09-02,23,Belagavi,Belagavi PS-5,Assault,altercation escalation,15.8841,74.44808,ACC-06129,13564,6,M,False,4.2,1,24,316,73.9,5.2,9,1,False,True,844040023202500003,Charge Sheeted,1,False,16
INC-013565,2024-04-21,23,Dharwad,Dharwad PS-2,Robbery,ATM area targeting,15.51391,75.03486,ACC-05414,13565,53,T,False,3.0,1,56,439,80.5,5.7,4,6,True,False,444050026202400001,Closed,1,False,2
INC-013566,2025-06-09,18,Bengaluru Urban,Bengaluru Urban PS-4,Assault,group assault,12.96611,77.5789,ACC-06357,13566,57,M,False,2.3,0,91,4381,87.7,6.1,6,0,False,False,144010004202500027,Under Investigation,1,False,8
INC-013567,2024-11-22,17,Tumakuru,Tumakuru PS-6,Theft,snatch-and-run,13.22841,77.17796,ACC-08246,13567,58,T,False,1.3,0,22,276,75.1,5.0,11,4,False,False,144090054202400033,Undetected,1,False,17
INC-013568,2023-10-21,16,Belagavi,Belagavi PS-3,Theft,shop-lifting,15.77981,74.52504,ACC-07766,13568,38,T,False,2.3,0,24,316,73.9,5.2,10,5,True,False,144040021202300037,Under Investigation,1,False,16
INC-013569,2023-01-28,23,Hassan,Hassan PS-1,Drug Offense,courier network,13.0831,76.10157,ACC-06176,13569,32,F,False,3.8,1,18,320,78.3,4.6,1,5,True,True,144180103202300041,Charge Sheeted,1,False,10
INC-013570,2025-03-23,9,Belagavi,Belagavi PS-4,Assault,altercation escalation,15.88012,74.49907,ACC-02809,13570,43,T,False,4.1,1,24,316,73.9,5.2,3,6,True,False,144040022202500036,Closed,1,False,16
INC-013571,2024-04-02,19,Ballari,Ballari PS-4,Theft,distraction technique,15.11072,76.98408,ACC-08340,13571,45,T,False,2.4,1,35,302,67.2,6.4,4,1,False,False,144070040202400036,Charge Sheeted,1,False,6
INC-013572,2024-05-11,22,Davanagere,Davanagere PS-1,Theft,opportunistic pickpocketing,14.40593,75.90994,ACC-01174,13572,27,F,False,2.2,0,34,429,76.6,5.3,5,5,True,False,144110061202400034,Under Investigation,1,False,14
INC-013573,2025-12-23,20,Raichur,Raichur PS-6,Assault,altercation escalation,16.19676,77.35078,ACC-06089,13573,46,F,True,2.8,0,24,335,60.5,7.2,12,1,False,False,144130078202500025,Under Investigation,1,False,0
INC-013574,2024-03-01,23,Davanagere,Davanagere PS-3,Assault,workplace dispute,14.41599,75.94223,ACC-04542,13574,33,F,False,3.8,1,34,429,76.6,5.3,3,4,False,False,344110063202400002,Closed,1,False,14
INC-013575,2025-10-20,14,Chitradurga,Chitradurga PS-4,Burglary,window forced entry,14.19667,76.37343,ACC-07944,13575,64,F,False,2.4,1,21,197,73.6,5.4,10,0,False,False,144170100202500037,Closed,1,False,5
INC-013576,2025-02-14,23,Raichur,Raichur PS-4,Burglary,impersonation - utility worker,16.21339,77.31107,ACC-02586,13576,38,T,False,2.4,1,24,335,60.5,7.2,2,4,False,False,144130076202500029,Closed,1,False,0
INC-013577,2025-08-23,23,Bidar,Bidar PS-2,Theft,distraction technique,17.91651,77.55998,ACC-02503,13577,30,F,False,2.0,0,21,316,70.5,6.8,8,5,True,False,844120068202500006,Under Investigation,1,False,11
INC-013578,2025-07-16,18,Chitradurga,Chitradurga PS-6,Burglary,impersonation - utility worker,14.24331,76.373,ACC-02987,13578,35,M,True,2.6,1,21,197,73.6,5.4,7,2,False,False,144170102202500036,Charge Sheeted,1,False,5
INC-013579,2023-05-17,18,Shivamogga,Shivamogga PS-5,Assault,altercation escalation,13.92858,75.41626,ACC-01925,13579,38,F,False,4.7,0,29,254,81.3,4.5,5,2,False,False,144080047202300033,Undetected,1,False,15
INC-013580,2023-11-22,18,Ballari,Ballari PS-2,Theft,shop-lifting,15.18343,76.99211,ACC-08469,13580,38,F,False,2.5,0,35,302,67.2,6.4,11,2,False,False,144070038202300029,Under Investigation,1,False,6
INC-013581,2024-05-10,12,Kolar,Kolar PS-6,Burglary,window forced entry,13.15992,78.07332,ACC-01624,13581,41,T,False,3.0,1,20,396,73.8,5.6,5,4,False,False,144140084202400035,Charge Sheeted,1,False,7
INC-013582,2025-09-12,23,Hassan,Hassan PS-6,Drug Offense,courier network,13.04213,76.11665,ACC-08363,13582,57,F,False,4.7,0,18,320,78.3,4.6,9,4,False,False,144180108202500036,Under Investigation,1,False,10
INC-013583,2025-01-13,17,Belagavi,Belagavi PS-3,Theft,opportunistic pickpocketing,15.89357,74.3954,ACC-03470,13583,37,F,False,2.0,0,24,316,73.9,5.2,1,0,False,True,144040021202500025,Undetected,1,False,16
INC-013584,2023-02-08,10,Mandya,Mandya PS-4,Cyber Fraud,SIM swap,12.60732,76.85982,ACC-00023,13584,52,F,False,1.7,0,17,460,71.9,5.1,2,2,False,True,144190112202300041,Under Investigation,1,False,18
INC-013585,2024-04-29,23,Udupi,Udupi PS-6,Vehicle Theft,duplicate key,13.47447,74.68873,ACC-07049,13585,40,M,False,1.0,1,27,407,86.2,3.4,4,0,False,False,144100060202400035,Closed,1,False,-1
INC-013586,2025-07-17,23,Dharwad,Dharwad PS-4,Burglary,window forced entry,15.48877,75.05762,ACC-06461,13586,11,T,False,2.8,1,56,439,80.5,5.7,7,3,False,True,144050028202500025,Charge Sheeted,1,False,2
INC-013587,2024-09-28,23,Koppal,Koppal PS-4,Extortion,business intimidation,15.28882,76.10687,ACC-03205,13587,16,F,False,4.8,0,20,261,65.5,6.6,9,5,True,False,144200118202400023,Under Investigation,1,False,12
INC-013588,2024-07-05,21,Udupi,Udupi PS-3,Theft,shop-lifting,13.29988,74.72844,ACC-04017,13588,20,M,False,2.2,1,27,407,86.2,3.4,7,4,False,False,144100057202400030,Closed,1,False,1
INC-013589,2024-06-03,19,Bidar,Bidar PS-6,Robbery,ATM area targeting,17.9178,77.56215,ACC-06286,13589,29,M,False,5.4,0,21,316,70.5,6.8,6,0,False,True,144120072202400040,Under Investigation,1,False,11
INC-013590,2023-05-18,22,Tumakuru,Tumakuru PS-1,Theft,opportunistic pickpocketing,13.45756,77.17013,ACC-03168,13590,6,F,False,1.9,1,22,276,75.1,5.0,5,3,False,False,344090049202300002,Charge Sheeted,1,False,17
INC-013591,2025-12-03,12,Koppal,Koppal PS-5,Domestic Violence,dowry-related,15.27761,76.01227,ACC-01369,13591,17,M,False,3.5,0,20,261,65.5,6.6,12,2,False,True,144200119202500041,Undetected,1,False,-1
INC-013592,2025-04-18,16,Udupi,Udupi PS-6,Cyber Fraud,OTP scam,13.30235,74.72636,ACC-06024,13592,47,F,False,1.6,0,27,407,86.2,3.4,4,4,False,True,144100060202500037,Under Investigation,1,False,1
INC-013593,2024-02-23,22,Davanagere,Davanagere PS-2,Burglary,impersonation - utility worker,14.438,76.05767,ACC-06977,13593,36,M,False,3.5,0,34,429,76.6,5.3,2,4,False,False,144110062202400029,Undetected,1,False,14
INC-013594,2025-11-25,11,Hassan,Hassan PS-6,Theft,opportunistic pickpocketing,13.01884,76.05624,ACC-07322,13594,45,F,False,1.2,1,18,320,78.3,4.6,11,1,False,False,144180108202500037,Closed,1,False,10
INC-013595,2024-01-23,23,Shivamogga,Shivamogga PS-3,Burglary,impersonation - utility worker,13.93031,75.54867,ACC-07387,13595,20,F,False,2.8,1,29,254,81.3,4.5,1,1,False,False,144080045202400026,Charge Sheeted,1,False,15
INC-013596,2025-01-05,18,Dakshina Kannada,Dakshina Kannada PS-5,Theft,shop-lifting,12.91112,74.82401,ACC-00862,13596,21,M,False,2.4,1,45,619,88.6,3.9,1,6,True,True,144030017202500027,Closed,1,False,4
INC-013597,2025-05-23,20,Davanagere,Davanagere PS-5,Theft,distraction technique,14.45802,75.84385,ACC-05859,13597,56,T,False,3.0,0,34,429,76.6,5.3,5,4,False,False,144110065202500038,Under Investigation,1,False,-1
INC-013598,2024-12-22,16,Kalaburagi,Kalaburagi PS-3,Assault,workplace dispute,17.3194,76.87418,ACC-01285,13598,18,M,False,3.7,0,32,316,64.8,6.9,12,6,True,False,844060033202400005,Undetected,1,False,3
INC-013599,2023-10-23,18,Shivamogga,Shivamogga PS-2,Robbery,chain snatching - two-wheeler,14.0382,75.53186,ACC-08733,13599,39,T,True,3.1,0,29,254,81.3,4.5,10,0,False,False,844080044202300007,Under Investigation,1,False,15
INC-013600,2023-05-29,22,Mandya,Mandya PS-1,Vehicle Theft,duplicate key,12.53519,76.95113,ACC-04172,13600,32,F,False,2.6,1,17,460,71.9,5.1,5,0,False,False,144190109202300036,Closed,1,False,18
INC-013601,2024-08-27,10,Mandya,Mandya PS-3,Assault,workplace dispute,12.45495,76.89822,ACC-00132,13601,32,M,False,3.2,1,17,460,71.9,5.1,8,1,False,True,144190111202400041,Charge Sheeted,1,False,18
INC-013602,2025-11-16,19,Dharwad,Dharwad PS-3,Cyber Fraud,SIM swap,15.52026,75.02721,ACC-03729,13602,36,M,False,3.9,1,56,439,80.5,5.7,11,6,True,False,144050027202500040,Charge Sheeted,1,False,2
INC-013603,2025-06-19,16,Raichur,Raichur PS-2,Cyber Fraud,fake investment call,16.11656,77.27551,ACC-07098,13603,48,F,False,1.5,0,24,335,60.5,7.2,6,3,False,False,144130074202500029,Under Investigation,1,False,0
INC-013604,2023-09-17,23,Ballari,Ballari PS-1,Theft,snatch-and-run,15.07807,76.87904,ACC-08083,13604,29,T,False,1.6,0,35,302,67.2,6.4,9,6,True,True,144070037202300036,Undetected,1,False,6
INC-013605,2023-03-14,23,Hassan,Hassan PS-3,Vehicle Theft,duplicate key,13.08254,75.96444,ACC-01294,13605,19,F,False,2.7,1,18,320,78.3,4.6,3,1,False,True,144180105202300022,Charge Sheeted,1,False,-1
INC-013606,2023-03-23,23,Belagavi,Belagavi PS-1,Cyber Fraud,SIM swap,15.88823,74.56493,ACC-03914,13606,39,F,False,3.8,1,24,316,73.9,5.2,3,3,False,False,444040019202300002,Closed,1,False,16
INC-013607,2025-09-20,13,Davanagere,Davanagere PS-2,Theft,snatch-and-run,14.4218,75.93477,ACC-07420,13607,20,F,False,1.4,1,34,429,76.6,5.3,9,5,True,False,344110062202500004,Charge Sheeted,1,False,14
INC-013608,2025-03-23,15,Chitradurga,Chitradurga PS-6,Domestic Violence,repeat household dispute,14.26516,76.35201,ACC-00299,13608,12,F,False,2.4,0,21,197,73.6,5.4,3,6,True,False,144170102202500037,Under Investigation,1,False,5
INC-013609,2025-11-17,18,Davanagere,Davanagere PS-2,Burglary,forced entry - night,14.53557,75.99688,ACC-04489,13609,18,M,False,2.8,1,34,429,76.6,5.3,11,0,False,True,144110062202500029,Closed,1,False,14
INC-013610,2025-03-02,19,Mandya,Mandya PS-6,Burglary,forced entry - night,12.41899,76.93783,ACC-08610,13610,29,F,False,2.4,1,17,460,71.9,5.1,3,6,True,False,144190114202500046,Charge Sheeted,1,False,18
INC-013611,2023-10-12,14,Tumakuru,Tumakuru PS-2,Drug Offense,street-level peddling,13.40742,77.16092,ACC-02110,13611,34,F,False,4.6,0,22,276,75.1,5.0,10,3,False,True,144090050202300026,Under Investigation,1,False,17
INC-013612,2025-07-12,13,Bidar,Bidar PS-3,Assault,group assault,18.00373,77.49868,ACC-02833,13612,17,F,True,4.3,1,21,316,70.5,6.8,7,5,True,False,144120069202500032,Closed,-1,True,11
INC-013613,2025-02-17,9,Udupi,Udupi PS-4,Robbery,chain snatching - two-wheeler,13.33176,74.81475,ACC-01881,13613,40,F,False,5.5,0,27,407,86.2,3.4,2,0,False,False,144100058202500030,Under Investigation,1,False,1
INC-013614,2025-01-06,21,Bagalkot,Bagalkot PS-5,Cyber Fraud,OTP scam,16.11442,75.71678,ACC-03956,13614,34,T,False,1.6,1,22,316,68.8,6.0,1,0,False,False,144160095202500036,Charge Sheeted,1,False,19
INC-013615,2023-07-30,18,Koppal,Koppal PS-3,Robbery,ATM area targeting,15.46685,76.05712,ACC-02309,13615,35,M,True,3.8,1,20,261,65.5,6.6,7,6,True,False,144200117202300035,Charge Sheeted,1,False,12
INC-013616,2024-10-17,18,Dakshina Kannada,Dakshina Kannada PS-1,Theft,snatch-and-run,13.00494,74.90907,ACC-06370,13616,49,F,False,2.6,0,45,619,88.6,3.9,10,3,False,True,844030013202400003,Under Investigation,1,False,4
INC-013617,2023-12-17,17,Koppal,Koppal PS-1,Domestic Violence,dowry-related,15.25314,76.20093,ACC-04065,13617,41,M,False,4.0,0,20,261,65.5,6.6,12,6,True,True,144200115202300024,Under Investigation,1,False,12
INC-013618,2024-02-01,15,Chitradurga,Chitradurga PS-3,Murder,personal enmity,14.30578,76.32907,ACC-05321,13618,59,F,False,9.6,0,21,197,73.6,5.4,2,3,False,False,144170099202400035,Under Investigation,1,False,5
INC-013619,2023-01-07,22,Hassan,Hassan PS-3,Vehicle Theft,parking-lot theft,13.06063,76.0762,ACC-03615,13619,23,M,False,1.2,0,18,320,78.3,4.6,1,5,True,False,144180105202300023,Under Investigation,1,False,10
INC-013620,2025-09-22,14,Raichur,Raichur PS-6,Burglary,impersonation - utility worker,16.26515,77.33964,ACC-06676,13620,57,M,False,3.8,0,24,335,60.5,7.2,9,0,False,False,144130078202500026,Under Investigation,1,False,0
INC-013621,2023-11-12,23,Dharwad,Dharwad PS-3,Assault,group assault,15.60284,74.99526,ACC-02430,13621,43,T,False,2.9,1,56,439,80.5,5.7,11,6,True,True,144050027202300043,Charge Sheeted,1,False,2
INC-013622,2024-11-12,22,Kalaburagi,Kalaburagi PS-5,Burglary,window forced entry,17.39738,76.88125,ACC-00383,13622,6,T,False,2.3,1,32,316,64.8,6.9,11,1,False,False,144060035202400034,Closed,1,False,3
INC-013623,2023-02-23,23,Dharwad,Dharwad PS-2,Robbery,chain snatching - two-wheeler,15.40161,75.07787,ACC-02790,13623,20,M,True,5.2,1,56,439,80.5,5.7,2,3,False,False,144050026202300027,Charge Sheeted,1,False,2
INC-013624,2024-09-29,23,Belagavi,Belagavi PS-4,Robbery,chain snatching - two-wheeler,15.88874,74.5191,ACC-03227,13624,6,M,True,4.6,0,24,316,73.9,5.2,9,6,True,False,144040022202400033,Undetected,-1,True,16
INC-013625,2025-09-03,20,Davanagere,Davanagere PS-6,Domestic Violence,dowry-related,14.46129,76.12585,ACC-04658,13625,29,T,False,4.7,1,34,429,76.6,5.3,9,2,False,False,144110066202500039,Charge Sheeted,1,False,14
INC-013626,2023-03-13,23,Bagalkot,Bagalkot PS-5,Theft,shop-lifting,16.10344,75.53379,ACC-08132,13626,19,F,False,1.9,0,22,316,68.8,6.0,3,0,False,False,144160095202300034,Under Investigation,1,False,-1
INC-013627,2023-09-03,23,Chikkamagaluru,Chikkamagaluru PS-5,Robbery,ATM area targeting,13.25535,75.73319,ACC-03364,13627,38,F,False,5.1,0,19,191,81.9,4.1,9,6,True,False,844150089202300004,Under Investigation,1,False,13
INC-013628,2025-07-08,23,Kolar,Kolar PS-3,Cyber Fraud,UPI phishing,13.09529,78.16068,ACC-04779,13628,9,M,False,3.2,1,20,396,73.8,5.6,7,1,False,False,144140081202500030,Closed,1,False,7
INC-013629,2025-02-14,14,Ballari,Ballari PS-3,Theft,snatch-and-run,15.13294,76.89308,ACC-01921,13629,36,T,False,2.0,1,35,302,67.2,6.4,2,4,False,False,144070039202500034,Closed,1,False,6
INC-013630,2023-10-02,17,Belagavi,Belagavi PS-6,Assault,altercation escalation,15.91463,74.45696,ACC-04139,13630,9,F,False,5.0,0,24,316,73.9,5.2,10,0,False,True,144040024202300032,Under Investigation,1,False,16
INC-013631,2025-01-06,23,Tumakuru,Tumakuru PS-3,Theft,shop-lifting,13.32301,77.2232,ACC-08105,13631,14,T,False,1.0,0,22,276,75.1,5.0,1,0,False,True,144090051202500034,Under Investigation,1,False,17
INC-013632,2025-08-13,19,Tumakuru,Tumakuru PS-4,Theft,snatch-and-run,13.27945,77.13307,ACC-00029,13632,47,F,False,1.4,1,22,276,75.1,5.0,8,2,False,True,144090052202500038,Closed,1,False,17
INC-013633,2025-07-04,13,Chitradurga,Chitradurga PS-5,Burglary,window forced entry,14.20869,76.39682,ACC-02535,13633,12,T,False,2.2,1,21,197,73.6,5.4,7,4,False,False,144170101202500024,Charge Sheeted,1,False,5
INC-013634,2024-05-24,21,Kalaburagi,Kalaburagi PS-1,Robbery,armed - two person,17.42243,76.79416,ACC-04956,13634,43,T,False,4.5,1,32,316,64.8,6.9,5,4,False,False,144060031202400037,Charge Sheeted,1,False,3
INC-013635,2024-05-26,17,Davanagere,Davanagere PS-1,Murder,domestic escalation,14.49984,76.01436,ACC-06310,13635,11,M,False,9.8,0,34,429,76.6,5.3,5,6,True,False,144110061202400035,Under Investigation,1,False,14
INC-013636,2023-02-01,23,Mandya,Mandya PS-2,Vehicle Theft,duplicate key,12.51854,76.88269,ACC-05514,13636,34,M,False,2.1,1,17,460,71.9,5.1,2,2,False,True,144190110202300028,Charge Sheeted,1,False,18
INC-013637,2024-03-27,23,Ballari,Ballari PS-6,Drug Offense,street-level peddling,15.07617,76.97149,ACC-08819,13637,42,T,False,4.2,1,35,302,67.2,6.4,3,2,False,False,144070042202400036,Closed,1,False,6
INC-013638,2024-06-04,23,Kalaburagi,Kalaburagi PS-1,Robbery,ATM area targeting,17.30032,76.8029,ACC-02420,13638,30,T,False,5.0,0,32,316,64.8,6.9,6,1,False,True,144060031202400038,Under Investigation,1,False,3
INC-013639,2024-09-27,23,Bidar,Bidar PS-3,Drug Offense,street-level peddling,17.91733,77.40519,ACC-07380,13639,50,T,False,3.4,0,21,316,70.5,6.8,9,4,False,False,344120069202400002,Under Investigation,1,False,11
INC-013640,2025-09-22,23,Tumakuru,Tumakuru PS-5,Burglary,impersonation - utility worker,13.32456,77.04552,ACC-04939,13640,55,F,False,3.4,0,22,276,75.1,5.0,9,0,False,False,144090053202500031,Under Investigation,1,False,17
INC-013641,2023-08-06,23,Bidar,Bidar PS-1,Domestic Violence,dowry-related,18.013,77.51774,ACC-00202,13641,27,T,True,4.4,1,21,316,70.5,6.8,8,6,True,False,144120067202300035,Charge Sheeted,-1,True,11
INC-013642,2025-06-27,15,Shivamogga,Shivamogga PS-4,Theft,shop-lifting,13.96331,75.6255,ACC-04115,13642,58,M,False,2.5,0,29,254,81.3,4.5,6,4,False,False,144080046202500034,Under Investigation,1,False,15
INC-013643,2025-03-05,18,Hassan,Hassan PS-4,Burglary,impersonation - utility worker,13.02567,76.04609,ACC-01525,13643,22,F,False,2.7,1,18,320,78.3,4.6,3,2,False,True,144180106202500038,Charge Sheeted,1,False,10
INC-013644,2023-03-26,17,Tumakuru,Tumakuru PS-1,Cyber Fraud,fake investment call,13.36052,77.03835,ACC-04296,13644,18,F,False,2.1,0,22,276,75.1,5.0,3,6,True,False,144090049202300030,Under Investigation,1,False,17
INC-013645,2025-06-03,23,Udupi,Udupi PS-4,Robbery,chain snatching - two-wheeler,13.21254,74.79265,ACC-01690,13645,17,F,False,3.0,1,27,407,86.2,3.4,6,1,False,True,144100058202500031,Charge Sheeted,1,False,1
INC-013646,2025-01-30,17,Hassan,Hassan PS-4,Robbery,armed - two person,13.10084,76.13887,ACC-02299,13646,25,M,False,3.8,1,18,320,78.3,4.6,1,3,False,False,144180106202500039,Closed,1,False,10
INC-013647,2023-03-28,17,Dakshina Kannada,Dakshina Kannada PS-2,Burglary,forced entry - night,12.80249,74.8003,ACC-04840,13647,23,T,False,3.1,0,45,619,88.6,3.9,3,1,False,True,144030014202300026,Under Investigation,1,False,4
INC-013648,2024-02-07,16,Shivamogga,Shivamogga PS-5,Theft,shop-lifting,13.89245,75.50899,ACC-04480,13648,30,T,False,3.0,1,29,254,81.3,4.5,2,2,False,False,144080047202400036,Charge Sheeted,1,False,15
INC-013649,2024-06-18,23,Hassan,Hassan PS-3,Drug Offense,street-level peddling,13.029,76.11491,ACC-02231,13649,12,M,False,2.6,1,18,320,78.3,4.6,6,1,False,False,144180105202400035,Charge Sheeted,1,False,10
INC-013650,2024-09-26,20,Koppal,Koppal PS-5,Murder,personal enmity,15.49296,76.12079,ACC-07994,13650,41,M,True,7.8,1,20,261,65.5,6.6,9,3,False,False,144200119202400031,Charge Sheeted,1,False,-1
INC-013651,2023-12-09,18,Chikkamagaluru,Chikkamagaluru PS-1,Theft,snatch-and-run,13.29029,75.74508,ACC-00502,13651,46,F,False,1.0,1,19,191,81.9,4.1,12,5,True,False,844150085202300005,Charge Sheeted,1,False,13
INC-013652,2023-11-21,17,Ballari,Ballari PS-1,Theft,snatch-and-run,15.10447,76.98141,ACC-00439,13652,54,M,False,1.4,1,35,302,67.2,6.4,11,1,False,True,844070037202300004,Closed,1,False,6
INC-013653,2025-12-02,16,Hassan,Hassan PS-4,Domestic Violence,repeat household dispute,13.10646,76.17584,ACC-02296,13653,21,F,False,2.1,0,18,320,78.3,4.6,12,1,False,False,144180106202500040,Undetected,1,False,10
INC-013654,2023-02-15,23,Belagavi,Belagavi PS-3,Assault,group assault,15.79545,74.50291,ACC-06055,13654,31,T,False,4.2,1,24,316,73.9,5.2,2,2,False,False,144040021202300038,Closed,1,False,16
INC-013655,2025-09-24,23,Shivamogga,Shivamogga PS-2,Theft,snatch-and-run,13.90484,75.64418,ACC-02369,13655,18,T,False,2.5,0,29,254,81.3,4.5,9,2,False,False,144080044202500037,Undetected,1,False,15
INC-013656,2025-05-25,16,Udupi,Udupi PS-3,Burglary,window forced entry,13.27064,74.85999,ACC-08294,13656,29,F,False,2.7,1,27,407,86.2,3.4,5,6,True,False,144100057202500024,Closed,1,False,1
INC-013657,2024-10-10,23,Mandya,Mandya PS-3,Theft,opportunistic pickpocketing,12.6205,76.86311,ACC-00297,13657,28,T,False,2.0,1,17,460,71.9,5.1,10,3,False,False,844190111202400003,Charge Sheeted,1,False,18
INC-013658,2025-03-12,18,Chitradurga,Chitradurga PS-6,Theft,distraction technique,14.10917,76.33612,ACC-06190,13658,23,M,False,1.2,1,21,197,73.6,5.4,3,2,False,False,144170102202500038,Charge Sheeted,1,False,5
INC-013659,2025-04-14,21,Shivamogga,Shivamogga PS-3,Murder,personal enmity,13.88715,75.55881,ACC-07920,13659,28,F,True,8.1,1,29,254,81.3,4.5,4,0,False,False,144080045202500036,Charge Sheeted,1,False,15
INC-013660,2025-07-26,19,Koppal,Koppal PS-6,Theft,opportunistic pickpocketing,15.31998,76.15939,ACC-06660,13660,42,F,False,2.1,1,20,261,65.5,6.6,7,5,True,True,144200120202500040,Charge Sheeted,1,False,12
INC-013661,2025-02-13,16,Koppal,Koppal PS-1,Extortion,online blackmail,15.3456,76.22043,ACC-04335,13661,24,F,True,3.1,0,20,261,65.5,6.6,2,3,False,False,844200115202500007,Undetected,1,False,12
INC-013662,2023-03-17,22,Dakshina Kannada,Dakshina Kannada PS-5,Assault,group assault,12.89662,74.79567,ACC-04841,13662,43,T,False,4.1,1,45,619,88.6,3.9,3,4,False,False,144030017202300031,Charge Sheeted,1,False,4
