CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
14271,144150088202300040,202300040,2023-05-06,289,88,1,2,2,11,4,15,2023-05-06 21:00:00,2023-05-06 22:00:00,2023-05-06 21:00:00,13.35701,75.73496,Extortion incident reported at Chikkamagaluru PS-4.
14272,144040022202500037,202500037,2025-08-02,25,22,1,2,1,2,3,4,2025-08-02 19:00:00,2025-08-02 20:00:00,2025-08-03 02:00:00,15.92743,74.37371,Assault incident reported at Belagavi PS-4.
14273,144200119202300035,202300035,2023-05-16,6,119,1,2,2,7,4,20,2023-05-16 23:00:00,2023-05-17 00:00:00,2023-05-17 10:00:00,15.24885,76.23769,Vehicle Theft incident reported at Koppal PS-5.
14274,144080045202500040,202500040,2025-10-29,50,45,1,2,2,7,1,8,2025-10-29 16:00:00,2025-10-29 17:00:00,2025-10-29 16:00:00,14.00896,75.42685,Vehicle Theft incident reported at Shivamogga PS-3.
14275,144090051202500036,202500036,2025-05-06,204,51,1,2,2,4,1,9,2025-05-06 18:00:00,2025-05-06 19:00:00,2025-05-06 19:00:00,13.2654,77.13134,Theft incident reported at Tumakuru PS-3.
14276,144140082202500032,202500032,2025-03-07,205,82,1,2,4,9,2,14,2025-03-07 22:00:00,2025-03-07 23:00:00,2025-03-08 01:00:00,13.0917,78.21684,Domestic Violence incident reported at Kolar PS-4.
14277,144050027202400030,202400030,2024-04-18,114,27,1,2,3,8,3,5,2024-04-18 22:00:00,2024-04-18 23:00:00,2024-04-19 02:00:00,15.50069,75.00628,Cyber Fraud incident reported at Dharwad PS-3.
14278,144050027202300045,202300045,2023-08-05,114,27,1,2,4,9,1,5,2023-08-05 22:00:00,2023-08-05 23:00:00,2023-08-06 03:00:00,15.48354,75.10277,Domestic Violence incident reported at Dharwad PS-3.
14279,144070041202500027,202500027,2025-04-06,183,41,1,2,1,2,2,7,2025-04-06 17:00:00,2025-04-06 18:00:00,2025-04-07 01:00:00,15.13614,76.84985,Assault incident reported at Ballari PS-5.
14280,144050030202300036,202300036,2023-03-01,298,30,1,2,2,7,1,5,2023-03-01 16:00:00,2023-03-01 17:00:00,2023-03-01 20:00:00,15.58786,75.00524,Vehicle Theft incident reported at Dharwad PS-6.
14281,144080048202400028,202400028,2024-04-19,41,48,1,2,1,2,4,8,2024-04-19 23:00:00,2024-04-20 00:00:00,2024-04-20 03:00:00,14.03334,75.60495,Assault incident reported at Shivamogga PS-6.
14282,144190110202500043,202500043,2025-04-21,85,110,1,2,1,2,3,19,2025-04-21 20:00:00,2025-04-21 21:00:00,2025-04-22 00:00:00,12.50031,76.86296,Assault incident reported at Mandya PS-2.
14283,144120070202500033,202500033,2025-03-27,221,70,1,1,1,3,4,12,2025-03-27 23:00:00,2025-03-28 00:00:00,2025-03-28 07:00:00,17.9518,77.50182,Kidnapping incident reported at Bidar PS-4.
14284,144070041202400034,202400034,2024-08-10,268,41,1,2,5,10,3,7,2024-08-10 23:00:00,2024-08-11 00:00:00,2024-08-11 07:00:00,15.16641,76.99705,Drug Offense incident reported at Ballari PS-5.
14285,444200119202500003,202500003,2025-08-21,127,119,4,2,3,8,1,20,2025-08-21 14:00:00,2025-08-21 15:00:00,2025-08-22 00:00:00,15.4319,76.28591,Cyber Fraud incident reported at Koppal PS-5.
14286,144040024202300034,202300034,2023-07-06,122,24,1,2,2,4,3,4,2023-07-06 18:00:00,2023-07-06 19:00:00,2023-07-06 23:00:00,15.85161,74.50278,Theft incident reported at Belagavi PS-6.
14287,144020012202500038,202500038,2025-10-23,349,12,1,2,2,4,4,2,2025-10-23 19:00:00,2025-10-23 20:00:00,2025-10-24 04:00:00,12.33,76.65564,Theft incident reported at Mysuru PS-6.
14288,144170101202500026,202500026,2025-10-07,95,101,1,2,2,5,4,17,2025-10-07 14:00:00,2025-10-07 15:00:00,2025-10-07 21:00:00,14.28447,76.36887,Burglary incident reported at Chitradurga PS-5.
14289,144160096202300023,202300023,2023-06-28,202,96,1,2,1,2,4,16,2023-06-28 09:00:00,2023-06-28 10:00:00,2023-06-28 09:00:00,16.18233,75.63375,Assault incident reported at Bagalkot PS-6.
14290,144200115202400034,202400034,2024-01-19,98,115,1,2,2,4,1,20,2024-01-19 10:00:00,2024-01-19 11:00:00,2024-01-19 22:00:00,15.32709,76.18847,Theft incident reported at Koppal PS-1.
14291,144130077202500023,202500023,2025-12-12,165,77,1,1,1,1,3,13,2025-12-12 23:00:00,2025-12-13 00:00:00,2025-12-13 02:00:00,16.20995,77.34325,Murder incident reported at Raichur PS-5.
14292,144170101202500027,202500027,2025-05-30,95,101,1,2,3,8,2,17,2025-05-30 23:00:00,2025-05-31 00:00:00,2025-05-31 05:00:00,14.23936,76.34915,Cyber Fraud incident reported at Chitradurga PS-5.
14293,144030017202500029,202500029,2025-09-13,117,17,1,2,1,3,1,3,2025-09-13 13:00:00,2025-09-13 14:00:00,2025-09-13 21:00:00,12.94013,74.81737,Kidnapping incident reported at Dakshina Kannada PS-5.
14294,144090052202400031,202400031,2024-06-04,299,52,1,1,1,1,2,9,2024-06-04 23:00:00,2024-06-05 00:00:00,2024-06-05 03:00:00,13.3433,77.19793,Murder incident reported at Tumakuru PS-4.
14295,844130073202300006,202300006,2023-11-06,143,73,8,2,2,11,4,13,2023-11-06 18:00:00,2023-11-06 19:00:00,2023-11-06 20:00:00,16.23722,77.2598,Extortion incident reported at Raichur PS-1.
14296,144100055202400033,202400033,2024-08-05,304,55,1,1,1,1,1,10,2024-08-05 22:00:00,2024-08-05 23:00:00,2024-08-05 22:00:00,13.37996,74.74648,Murder incident reported at Udupi PS-1.
14297,144150087202500036,202500036,2025-07-10,179,87,1,2,3,8,4,15,2025-07-10 17:00:00,2025-07-10 18:00:00,2025-07-11 05:00:00,13.31149,75.80987,Cyber Fraud incident reported at Chikkamagaluru PS-3.
14298,144060036202400040,202400040,2024-10-10,339,36,1,2,2,4,1,6,2024-10-10 23:00:00,2024-10-11 00:00:00,2024-10-10 23:00:00,17.27969,76.95067,Theft incident reported at Kalaburagi PS-6.
14299,844160091202300003,202300003,2023-12-29,19,91,8,2,2,6,2,16,2023-12-29 23:00:00,2023-12-30 00:00:00,2023-12-30 01:00:00,16.25554,75.56364,Robbery incident reported at Bagalkot PS-1.
14300,144100058202300029,202300029,2023-10-29,247,58,1,2,1,2,3,10,2023-10-29 23:00:00,2023-10-30 00:00:00,2023-10-30 08:00:00,13.27,74.69967,Assault incident reported at Udupi PS-4.
14301,144040024202500035,202500035,2025-07-21,225,24,1,2,3,8,4,4,2025-07-21 22:00:00,2025-07-21 23:00:00,2025-07-22 02:00:00,15.95798,74.51376,Cyber Fraud incident reported at Belagavi PS-6.
14302,144180105202500030,202500030,2025-01-07,59,105,1,2,2,4,3,18,2025-01-07 19:00:00,2025-01-07 20:00:00,2025-01-07 21:00:00,13.01764,76.02494,Theft incident reported at Hassan PS-3.
14303,144170099202500031,202500031,2025-11-07,97,99,1,2,1,2,4,17,2025-11-07 14:00:00,2025-11-07 15:00:00,2025-11-07 15:00:00,14.16872,76.35538,Assault incident reported at Chitradurga PS-3.
14304,844150087202400003,202400003,2024-10-28,179,87,8,1,1,1,1,15,2024-10-28 22:00:00,2024-10-28 23:00:00,2024-10-29 02:00:00,13.29171,75.76817,Murder incident reported at Chikkamagaluru PS-3.
14305,144050025202400025,202400025,2024-05-29,211,25,1,2,2,5,1,5,2024-05-29 23:00:00,2024-05-30 00:00:00,2024-05-30 03:00:00,15.44478,74.99739,Burglary incident reported at Dharwad PS-1.
14306,444150085202400002,202400002,2024-04-01,155,85,4,2,2,4,2,15,2024-04-01 18:00:00,2024-04-01 19:00:00,2024-04-01 21:00:00,13.3346,75.83463,Theft incident reported at Chikkamagaluru PS-1.
14307,144160094202500036,202500036,2025-03-28,145,94,1,2,2,4,2,16,2025-03-28 23:00:00,2025-03-29 00:00:00,2025-03-29 00:00:00,16.24478,75.66965,Theft incident reported at Bagalkot PS-4.
14308,844180108202400006,202400006,2024-04-02,52,108,8,2,5,10,1,18,2024-04-02 23:00:00,2024-04-03 00:00:00,2024-04-03 11:00:00,13.02606,76.08346,Drug Offense incident reported at Hassan PS-6.
14309,144140081202300033,202300033,2023-10-22,65,81,1,1,1,3,1,14,2023-10-22 23:00:00,2023-10-23 00:00:00,2023-10-23 00:00:00,13.17024,78.09979,Kidnapping incident reported at Kolar PS-3.
14310,144100060202400038,202400038,2024-12-07,248,60,1,2,4,9,4,10,2024-12-07 23:00:00,2024-12-08 00:00:00,2024-12-08 03:00:00,13.41502,74.74942,Domestic Violence incident reported at Udupi PS-6.
14311,144070039202300039,202300039,2023-12-02,306,39,1,2,2,4,1,7,2023-12-02 21:00:00,2023-12-02 22:00:00,2023-12-02 22:00:00,15.209,76.85206,Theft incident reported at Ballari PS-3.
14312,144070038202300030,202300030,2023-05-14,237,38,1,1,1,1,1,7,2023-05-14 17:00:00,2023-05-14 18:00:00,2023-05-14 18:00:00,15.02775,76.81579,Murder incident reported at Ballari PS-2.
14313,144020008202400039,202400039,2024-03-03,180,8,1,2,2,5,1,2,2024-03-03 19:00:00,2024-03-03 20:00:00,2024-03-04 00:00:00,12.27816,76.64193,Burglary incident reported at Mysuru PS-2.
14314,344050026202300002,202300002,2023-06-13,400,26,3,2,2,5,4,5,2023-06-13 11:00:00,2023-06-13 12:00:00,2023-06-13 21:00:00,15.57109,75.03491,Burglary incident reported at Dharwad PS-2.
14315,844090051202500002,202500002,2025-12-12,204,51,8,2,3,8,4,9,2025-12-12 13:00:00,2025-12-12 14:00:00,2025-12-13 01:00:00,13.34087,77.11543,Cyber Fraud incident reported at Tumakuru PS-3.
14316,844200118202300011,202300011,2023-05-22,375,118,8,2,2,4,3,20,2023-05-22 22:00:00,2023-05-22 23:00:00,2023-05-23 08:00:00,15.42195,76.17026,Theft incident reported at Koppal PS-4.
14317,144170099202300042,202300042,2023-09-09,126,99,1,2,2,4,1,17,2023-09-09 21:00:00,2023-09-09 22:00:00,2023-09-09 21:00:00,14.11906,76.42461,Theft incident reported at Chitradurga PS-3.
14318,144150090202400025,202400025,2024-01-28,255,90,1,2,2,4,4,15,2024-01-28 09:00:00,2024-01-28 10:00:00,2024-01-28 18:00:00,13.40292,75.8267,Theft incident reported at Chikkamagaluru PS-6.
14319,144200120202500041,202500041,2025-04-04,259,120,1,2,3,8,2,20,2025-04-04 16:00:00,2025-04-04 17:00:00,2025-04-04 23:00:00,15.32487,76.14744,Cyber Fraud incident reported at Koppal PS-6.
14320,844200115202500008,202500008,2025-05-21,310,115,8,2,2,7,3,20,2025-05-21 21:00:00,2025-05-21 22:00:00,2025-05-22 01:00:00,15.33455,76.1808,Vehicle Theft incident reported at Koppal PS-1.
14321,144010002202400035,202400035,2024-02-04,184,2,1,2,2,4,2,1,2024-02-04 12:00:00,2024-02-04 13:00:00,2024-02-04 12:00:00,12.93662,77.61643,Theft incident reported at Bengaluru Urban PS-2.
14322,844170099202400006,202400006,2024-08-31,371,99,8,2,1,2,2,17,2024-08-31 21:00:00,2024-08-31 22:00:00,2024-09-01 07:00:00,14.29567,76.3344,Assault incident reported at Chitradurga PS-3.
14323,144010004202300028,202300028,2023-11-10,34,4,1,2,2,5,4,1,2023-11-10 22:00:00,2023-11-10 23:00:00,2023-11-11 01:00:00,12.94271,77.65464,Burglary incident reported at Bengaluru Urban PS-4.
14324,144160091202500031,202500031,2025-08-12,153,91,1,2,5,10,1,16,2025-08-12 23:00:00,2025-08-13 00:00:00,2025-08-13 08:00:00,16.15771,75.68091,Drug Offense incident reported at Bagalkot PS-1.
14325,144130078202400035,202400035,2024-10-30,265,78,1,2,3,8,1,13,2024-10-30 23:00:00,2024-10-31 00:00:00,2024-10-31 11:00:00,16.24676,77.33016,Cyber Fraud incident reported at Raichur PS-6.
14326,144080048202500026,202500026,2025-07-14,79,48,1,2,2,4,2,8,2025-07-14 23:00:00,2025-07-15 00:00:00,2025-07-15 09:00:00,14.0236,75.5611,Theft incident reported at Shivamogga PS-6.
14327,844070039202500006,202500006,2025-01-02,306,39,8,2,2,7,1,7,2025-01-02 08:00:00,2025-01-02 09:00:00,2025-01-02 12:00:00,15.19422,76.87649,Vehicle Theft incident reported at Ballari PS-3.
14328,144170100202300036,202300036,2023-02-13,210,100,1,2,1,2,1,17,2023-02-13 23:00:00,2023-02-14 00:00:00,2023-02-14 03:00:00,14.30979,76.32138,Assault incident reported at Chitradurga PS-4.
14329,144010005202400025,202400025,2024-04-29,276,5,1,2,5,10,4,1,2024-04-29 23:00:00,2024-04-30 00:00:00,2024-04-30 06:00:00,12.95594,77.60784,Drug Offense incident reported at Bengaluru Urban PS-5.
14330,144200120202400033,202400033,2024-05-16,259,120,1,2,2,7,2,20,2024-05-16 17:00:00,2024-05-16 18:00:00,2024-05-16 19:00:00,15.37512,76.21002,Vehicle Theft incident reported at Koppal PS-6.
14331,144150086202400030,202400030,2024-05-23,318,86,1,1,1,1,2,15,2024-05-23 23:00:00,2024-05-24 00:00:00,2024-05-24 09:00:00,13.28501,75.7202,Murder incident reported at Chikkamagaluru PS-2.
14332,144080047202300036,202300036,2023-08-04,191,47,1,2,2,4,2,8,2023-08-04 16:00:00,2023-08-04 17:00:00,2023-08-04 20:00:00,13.9332,75.5294,Theft incident reported at Shivamogga PS-5.
14333,144080045202500041,202500041,2025-09-12,83,45,1,2,2,5,3,8,2025-09-12 13:00:00,2025-09-12 14:00:00,2025-09-12 14:00:00,13.92547,75.63606,Burglary incident reported at Shivamogga PS-3.
14334,144060031202400042,202400042,2024-04-30,76,31,1,2,3,8,2,6,2024-04-30 17:00:00,2024-04-30 18:00:00,2024-05-01 01:00:00,17.34127,76.74096,Cyber Fraud incident reported at Kalaburagi PS-1.
14335,144020011202300038,202300038,2023-05-02,35,11,1,2,4,9,2,2,2023-05-02 17:00:00,2023-05-02 18:00:00,2023-05-02 17:00:00,12.15485,76.60398,Domestic Violence incident reported at Mysuru PS-5.
14336,144190110202400048,202400048,2024-04-24,85,110,1,2,2,7,2,19,2024-04-24 12:00:00,2024-04-24 13:00:00,2024-04-24 13:00:00,12.54151,76.86924,Vehicle Theft incident reported at Mandya PS-2.
14337,844180106202300008,202300008,2023-05-11,159,106,8,2,2,5,1,18,2023-05-11 23:00:00,2023-05-12 00:00:00,2023-05-12 04:00:00,12.99189,76.15948,Burglary incident reported at Hassan PS-4.
14338,144120071202500037,202500037,2025-03-08,363,71,1,2,4,9,1,12,2025-03-08 18:00:00,2025-03-08 19:00:00,2025-03-08 22:00:00,17.81061,77.55169,Domestic Violence incident reported at Bidar PS-5.
14339,144170097202500022,202500022,2025-12-11,343,97,1,2,5,10,1,17,2025-12-11 19:00:00,2025-12-11 20:00:00,2025-12-11 22:00:00,14.26643,76.4226,Drug Offense incident reported at Chitradurga PS-1.
14340,144140080202300044,202300044,2023-06-24,285,80,1,2,3,8,1,14,2023-06-24 19:00:00,2023-06-24 20:00:00,2023-06-24 23:00:00,13.08749,78.25687,Cyber Fraud incident reported at Kolar PS-2.
14341,144090053202400043,202400043,2024-10-29,352,53,1,2,3,8,3,9,2024-10-29 23:00:00,2024-10-30 00:00:00,2024-10-30 08:00:00,13.40924,77.15432,Cyber Fraud incident reported at Tumakuru PS-5.
14342,144180105202300024,202300024,2023-11-02,9,105,1,2,2,5,2,18,2023-11-02 14:00:00,2023-11-02 15:00:00,2023-11-02 18:00:00,13.05542,76.15024,Burglary incident reported at Hassan PS-3.
14343,144170099202300043,202300043,2023-08-13,126,99,1,2,2,4,3,17,2023-08-13 21:00:00,2023-08-13 22:00:00,2023-08-14 05:00:00,14.21905,76.4003,Theft incident reported at Chitradurga PS-3.
14344,144120068202500042,202500042,2025-02-09,55,68,1,2,1,2,2,12,2025-02-09 19:00:00,2025-02-09 20:00:00,2025-02-10 04:00:00,17.81859,77.41821,Assault incident reported at Bidar PS-2.
14345,144150086202300035,202300035,2023-12-14,256,86,1,2,2,11,2,15,2023-12-14 23:00:00,2023-12-15 00:00:00,2023-12-15 10:00:00,13.35911,75.63822,Extortion incident reported at Chikkamagaluru PS-2.
14346,444140079202500002,202500002,2025-12-20,23,79,4,1,1,1,2,14,2025-12-20 21:00:00,2025-12-20 22:00:00,2025-12-20 22:00:00,13.14122,78.12874,Murder incident reported at Kolar PS-1.
14347,144120072202400042,202400042,2024-02-11,346,72,1,2,4,9,4,12,2024-02-11 23:00:00,2024-02-12 00:00:00,2024-02-12 04:00:00,17.95942,77.55647,Domestic Violence incident reported at Bidar PS-6.
14348,844100056202300003,202300003,2023-10-03,398,56,8,2,2,4,1,10,2023-10-03 19:00:00,2023-10-03 20:00:00,2023-10-04 05:00:00,13.33113,74.59497,Theft incident reported at Udupi PS-2.
14349,144080045202400028,202400028,2024-10-13,50,45,1,2,2,4,2,8,2024-10-13 14:00:00,2024-10-13 15:00:00,2024-10-13 20:00:00,13.9338,75.59277,Theft incident reported at Shivamogga PS-3.
14350,144200118202400025,202400025,2024-01-17,67,118,1,2,2,4,2,20,2024-01-17 18:00:00,2024-01-17 19:00:00,2024-01-17 18:00:00,15.35257,76.15293,Theft incident reported at Koppal PS-4.
14351,144100057202300032,202300032,2023-03-13,302,57,1,2,4,9,1,10,2023-03-13 23:00:00,2023-03-14 00:00:00,2023-03-14 06:00:00,13.36699,74.60357,Domestic Violence incident reported at Udupi PS-3.
14352,144190114202500047,202500047,2025-06-16,28,114,1,2,2,6,2,19,2025-06-16 23:00:00,2025-06-17 00:00:00,2025-06-17 00:00:00,12.43552,76.94531,Robbery incident reported at Mandya PS-6.
14353,144190112202400032,202400032,2024-05-20,125,112,1,2,5,10,2,19,2024-05-20 15:00:00,2024-05-20 16:00:00,2024-05-20 18:00:00,12.52904,76.80776,Drug Offense incident reported at Mandya PS-4.
14354,344160092202500001,202500001,2025-01-08,376,92,3,2,1,2,2,16,2025-01-08 18:00:00,2025-01-08 19:00:00,2025-01-08 20:00:00,16.13937,75.57529,Assault incident reported at Bagalkot PS-2.
14355,144080046202300030,202300030,2023-02-24,10,46,1,2,2,5,2,8,2023-02-24 21:00:00,2023-02-24 22:00:00,2023-02-25 01:00:00,13.85076,75.57724,Burglary incident reported at Shivamogga PS-4.
14356,144110066202400027,202400027,2024-06-29,367,66,1,2,4,9,2,11,2024-06-29 20:00:00,2024-06-29 21:00:00,2024-06-30 03:00:00,14.35779,76.00947,Domestic Violence incident reported at Davanagere PS-6.
14357,144010001202400032,202400032,2024-09-09,269,1,1,2,2,4,3,1,2024-09-09 23:00:00,2024-09-10 00:00:00,2024-09-10 00:00:00,12.94497,77.51654,Theft incident reported at Bengaluru Urban PS-1.
14358,144040024202300035,202300035,2023-07-29,122,24,1,2,2,4,2,4,2023-07-29 23:00:00,2023-07-30 00:00:00,2023-07-30 07:00:00,15.82154,74.4822,Theft incident reported at Belagavi PS-6.
14359,144130075202500034,202500034,2025-12-29,18,75,1,2,3,8,3,13,2025-12-29 14:00:00,2025-12-29 15:00:00,2025-12-29 17:00:00,16.2818,77.38331,Cyber Fraud incident reported at Raichur PS-3.
14360,144060033202400044,202400044,2024-08-11,344,33,1,2,2,6,3,6,2024-08-11 10:00:00,2024-08-11 11:00:00,2024-08-11 21:00:00,17.3206,76.76599,Robbery incident reported at Kalaburagi PS-3.
14361,144080043202300043,202300043,2023-02-05,379,43,1,2,2,4,3,8,2023-02-05 23:00:00,2023-02-06 00:00:00,2023-02-06 10:00:00,13.86002,75.62561,Theft incident reported at Shivamogga PS-1.
14362,144010005202300029,202300029,2023-04-27,276,5,1,2,5,10,3,1,2023-04-27 10:00:00,2023-04-27 11:00:00,2023-04-27 22:00:00,12.93534,77.52696,Drug Offense incident reported at Bengaluru Urban PS-5.
14363,144070038202500030,202500030,2025-09-22,152,38,1,2,1,2,3,7,2025-09-22 12:00:00,2025-09-22 13:00:00,2025-09-22 20:00:00,15.20412,76.94372,Assault incident reported at Ballari PS-2.
14364,144050030202500033,202500033,2025-09-12,298,30,1,2,2,4,4,5,2025-09-12 21:00:00,2025-09-12 22:00:00,2025-09-13 01:00:00,15.55159,74.88209,Theft incident reported at Dharwad PS-6.
14365,144190113202300044,202300044,2023-04-30,46,113,1,2,2,4,1,19,2023-04-30 21:00:00,2023-04-30 22:00:00,2023-05-01 03:00:00,12.51738,76.98231,Theft incident reported at Mandya PS-5.
14366,144030014202500039,202500039,2025-04-20,4,14,1,2,1,2,2,3,2025-04-20 20:00:00,2025-04-20 21:00:00,2025-04-21 00:00:00,13.03802,74.90762,Assault incident reported at Dakshina Kannada PS-2.
14367,144100060202300035,202300035,2023-12-12,31,60,1,2,2,7,1,10,2023-12-12 13:00:00,2023-12-12 14:00:00,2023-12-12 20:00:00,13.34517,74.76979,Vehicle Theft incident reported at Udupi PS-6.
14368,144120068202500043,202500043,2025-06-26,121,68,1,2,3,8,2,12,2025-06-26 13:00:00,2025-06-26 14:00:00,2025-06-27 00:00:00,18.00988,77.44285,Cyber Fraud incident reported at Bidar PS-2.
14369,144190111202400042,202400042,2024-05-10,105,111,1,2,3,8,1,19,2024-05-10 23:00:00,2024-05-11 00:00:00,2024-05-11 02:00:00,12.59972,76.92542,Cyber Fraud incident reported at Mandya PS-3.
14370,144030016202300036,202300036,2023-10-19,339,16,1,2,2,5,1,3,2023-10-19 15:00:00,2023-10-19 16:00:00,2023-10-19 22:00:00,12.8995,74.90875,Burglary incident reported at Dakshina Kannada PS-4.
14371,144050027202400031,202400031,2024-09-19,114,27,1,2,2,6,3,5,2024-09-19 23:00:00,2024-09-20 00:00:00,2024-09-20 01:00:00,15.42424,75.04863,Robbery incident reported at Dharwad PS-3.
14372,144090053202400044,202400044,2024-03-31,377,53,1,2,4,9,4,9,2024-03-31 17:00:00,2024-03-31 18:00:00,2024-03-31 23:00:00,13.33777,77.09882,Domestic Violence incident reported at Tumakuru PS-5.
14373,144070041202400035,202400035,2024-10-20,92,41,1,2,2,4,3,7,2024-10-20 16:00:00,2024-10-20 17:00:00,2024-10-20 19:00:00,15.18133,76.97489,Theft incident reported at Ballari PS-5.
14374,844100058202400004,202400004,2024-05-30,247,58,8,2,1,2,2,10,2024-05-30 23:00:00,2024-05-31 00:00:00,2024-05-31 09:00:00,13.39218,74.58534,Assault incident reported at Udupi PS-4.
14375,844070042202500002,202500002,2025-12-23,347,42,8,2,2,11,4,7,2025-12-23 23:00:00,2025-12-24 00:00:00,2025-12-24 09:00:00,15.05305,76.96309,Extortion incident reported at Ballari PS-6.
14376,144060033202400045,202400045,2024-04-06,224,33,1,2,1,2,1,6,2024-04-06 23:00:00,2024-04-07 00:00:00,2024-04-07 11:00:00,17.3498,76.79389,Assault incident reported at Kalaburagi PS-3.
14377,144060031202500034,202500034,2025-03-10,161,31,1,2,1,2,2,6,2025-03-10 13:00:00,2025-03-10 14:00:00,2025-03-10 23:00:00,17.29359,76.83129,Assault incident reported at Kalaburagi PS-1.
14378,144080045202500042,202500042,2025-11-09,50,45,1,2,3,8,1,8,2025-11-09 20:00:00,2025-11-09 21:00:00,2025-11-10 03:00:00,13.91015,75.54448,Cyber Fraud incident reported at Shivamogga PS-3.
14379,144120070202300028,202300028,2023-01-17,100,70,1,2,4,9,3,12,2023-01-17 11:00:00,2023-01-17 12:00:00,2023-01-17 16:00:00,17.93064,77.54958,Domestic Violence incident reported at Bidar PS-4.
